action_norm_mean,azimuth,duration,elevation,episode_steps,family,geometry_hash,horizontal_distance,map_id,obstacle_count,obstacle_depth_mean,obstacle_height_mean,obstacle_width_mean,path_length,path_straight_ratio,start_goal_distance,task_id,vertical_displacement
,,,,,SINGLE_BLOCK,627ddfa6e4e02807266b5998c0a49d80916e77523b6be0ee1b220fc826731b40,,SINGLE_BLOCK_059,1,0.7692576443177237,1.2304159872962457,0.6171204483150231,,,,,
,,,,,SINGLE_BLOCK,e8bb2266077cf2ee153250fbac5d6d967fa5e201847336f6193578fe0e1635e9,,SINGLE_BLOCK_060,1,0.7209404231000587,1.3815366565839216,0.4318389270408304,,,,,
,,,,,SINGLE_BLOCK,e767bca75fdca7f67d13c55249737ddce42ca79ff639f95d212f8030f5f79f6f,,SINGLE_BLOCK_061,1,0.8293296215700625,0.7913287780701418,0.6666424209196145,,,,,
,,,,,SINGLE_BLOCK,461976fc175ccf3dd70655235db4494b08adb9d44efb8a6ec958f6d56b8aaf56,,SINGLE_BLOCK_062,1,0.6349159907540018,0.7924305579490617,0.35599599917364927,,,,,
,,,,,SINGLE_BLOCK,c42f7f10fc90586fa0b4e632597904375e5a2504284df5e76675d621be91b991,,SINGLE_BLOCK_063,1,0.5715845797277572,1.1546236513570385,0.5653040780492123,,,,,
,,,,,SINGLE_BLOCK,78cd8103b66c166b229a757d7c98028ae1988c64b459a05093f62d4f8d405944,,SINGLE_BLOCK_064,1,0.8242581229540497,1.1110715808878602,0.6507702378828397,,,,,
,,,,,SINGLE_BLOCK,d093f2d2b750ed57c0820c7d7469e50695edd2719ec6383882c9d766d709ffbf,,SINGLE_BLOCK_065,1,0.49129478140945604,0.785501859821305,0.6823015222530011,,,,,
,,,,,SINGLE_BLOCK,ec5d02dbb5a585f568e9911e5e6ee2aa6fe224fb4742b48e0213c11375abcf88,,SINGLE_BLOCK_066,1,0.5618189263115463,1.1997342621759124,0.44520516328804816,,,,,
,,,,,SINGLE_BLOCK,3745c19ad4b325f1f81622ba05062a8b4fb842fa0cdf6618cf3a135a88351415,,SINGLE_BLOCK_067,1,0.6195123145428467,1.4027394227859913,0.4082363086259688,,,,,
,,,,,SINGLE_BLOCK,8db7315c9460d48dd0d6bea8ecaea6d0b4cf4fcfae8e3f22d934f2e42701ee27,,SINGLE_BLOCK_068,1,0.5931181382200412,1.377275717978809,0.35341898386220366,,,,,
