update,train_loss,val_loss,gradient_norm
394,0.0036222643684595823,,0.008770168758928776
395,0.0030434855725616217,,0.009370648302137852
396,0.003951546736061573,,0.010202392004430294
397,0.0024872070644050837,,0.0085819186642766
398,0.002314426936209202,,0.005872884299606085
399,0.003148916643112898,,0.009032776579260826
400,0.003463564906269312,,0.008049334399402142
401,0.002560671418905258,,0.006549365818500519
402,0.002360743936151266,,0.005203483160585165
403,0.002415833994746208,,0.006455929018557072
404,0.0025425737258046865,,0.007660576608031988
405,0.0031874957494437695,,0.007308735977858305
406,0.0023405516985803843,,0.009007145650684834
407,0.0023615153040736914,,0.0075171287171542645
408,0.002609612187370658,,0.007725118193775415
409,0.0022664079442620277,,0.009005235508084297
410,0.0030904370360076427,,0.012944028712809086
411,0.0025891964323818684,,0.006573755759745836
412,0.002908166265115142,,0.01000188011676073
413,0.0024340208619832993,,0.008077879436314106
414,0.0028762964066118,,0.007228436879813671
415,0.0022069173865020275,,0.008619231171905994
416,0.0027893297374248505,,0.012504235841333866
417,0.002940910868346691,,0.007169309537857771
418,0.002871081233024597,,0.012273751199245453
419,0.00234597222879529,,0.009620157070457935
420,0.002609534654766321,,0.005795323755592108
421,0.0025765697937458754,,0.010818145237863064
422,0.0021495644468814135,,0.01086717564612627
423,0.002640860853716731,,0.005850232671946287
424,0.0023341570049524307,,0.014139456674456596
425,0.0030181368347257376,,0.010674962773919106
426,0.002463296987116337,,0.010268929414451122
427,0.0024699606001377106,,0.006619551684707403
428,0.002486168872565031,,0.009401042014360428
429,0.002470651874318719,,0.005505834706127644
430,0.002105608582496643,,0.009832925163209438
431,0.0023885739501565695,,0.010755207389593124
432,0.002311242278665304,,0.010614557191729546
433,0.0023692611139267683,,0.012391092255711555
434,0.002000202424824238,,0.005590382963418961
435,0.002439256990328431,,0.011856090277433395
436,0.0034766304306685925,,0.010615622624754906
437,0.0029001464135944843,,0.011670668609440327
438,0.0026472487952560186,,0.011454302817583084
439,0.0033800876699388027,,0.0055663748644292355
440,0.0033999732695519924,,0.012669910676777363
441,0.0029358535539358854,,0.0072210864163935184
442,0.002220611087977886,,0.007240178994834423
443,0.0027816612273454666,,0.01568792201578617
444,0.0023457014467567205,,0.011243712157011032
445,0.0037899694871157408,,0.017498871311545372
446,0.0024474256206303835,,0.011856183409690857
447,0.0023704986087977886,,0.007293128874152899
448,0.0027297884225845337,,0.017877357080578804
449,0.002418012358248234,,0.006044421810656786
450,0.0031984648667275906,,0.008780405856668949
451,0.0031509443651884794,,0.012060703709721565
452,0.00274841720238328,,0.013758642598986626
453,0.0022133542224764824,,0.011255163699388504
454,0.002680385485291481,,0.01023869588971138
455,0.001989155076444149,,0.008334755897521973
456,0.003380076726898551,,0.009491926990449429
457,0.0026893396861851215,,0.010913366451859474
458,0.003023105440661311,,0.009062152355909348
459,0.0026610034983605146,,0.009328870102763176
460,0.003310066182166338,,0.012767491862177849
461,0.0026130720507353544,,0.007473109755665064
462,0.0029332535341382027,,0.009619280695915222
463,0.0025806622579693794,,0.008048386313021183
464,0.0030562621541321278,,0.009285887703299522
465,0.003621117677539587,,0.008909707888960838
466,0.0026805847883224487,,0.01029275730252266
467,0.0024425967130810022,,0.009554569609463215
468,0.0018964571645483375,,0.008523759432137012
469,0.002198213478550315,,0.013161914423108101
470,0.002808369230479002,,0.00733327167108655
471,0.002218776848167181,,0.008510527200996876
472,0.002695257542654872,,0.014578140340745449
473,0.002297531347721815,,0.0071533555164933205
474,0.002079613506793976,,0.010367938317358494
475,0.002331305993720889,,0.007386829704046249
476,0.002242425223812461,,0.006993898656219244
477,0.0024209574330598116,,0.012206261977553368
478,0.003292179200798273,,0.006841311696916819
479,0.002532683778554201,,0.00703108636662364
480,0.0019771456718444824,,0.008606523275375366
481,0.0021971799433231354,,0.007128327619284391
482,0.002680458826944232,,0.011309209279716015
483,0.0030701723881065845,,0.012089584954082966
484,0.0022711623460054398,,0.008664336055517197
485,0.0023073176853358746,,0.011744874529540539
486,0.0025253035128116608,,0.005422217305749655
487,0.0026448192074894905,,0.008777189999818802
488,0.0019870311953127384,,0.007799801416695118
489,0.0025654209312051535,,0.007579846307635307
490,0.0028896876610815525,,0.007488694507628679
491,0.0034203208051621914,,0.006448735482990742
492,0.00357241602614522,,0.012290740385651588
493,0.0023552323691546917,,0.007028214633464813
494,0.002779016038402915,,0.011406385339796543
495,0.002346733585000038,,0.009840126149356365
496,0.0022617639042437077,,0.013603601604700089
497,0.0025888634845614433,,0.013525278307497501
498,0.002510729944333434,,0.007656708359718323
499,0.0022482918575406075,,0.01259313803166151
500,0.002134704729542136,0.001884783090444453,0.009620183147490025
501,0.002549154683947563,,0.008285583928227425
502,0.0025101364590227604,,0.014784382656216621
503,0.0021829158067703247,,0.006833587773144245
504,0.003409131895750761,,0.009171872399747372
505,0.0025854529812932014,,0.01300968136638403
506,0.002439072821289301,,0.009471087716519833
507,0.002182508585974574,,0.012814044952392578
508,0.002965357853099704,,0.007599318400025368
509,0.0030555175617337227,,0.011815146543085575
510,0.002630980685353279,,0.0148567333817482
511,0.00206558289937675,,0.00936826504766941
512,0.002413265872746706,,0.00909237377345562
513,0.002333287848159671,,0.01346749160438776
