action_norm_mean,action_trace_hash,ambiguity_anchor_count,ambiguity_fraction_above_train_local_variance_p95,ambiguity_mean_cosine_to_neighbor_mean,ambiguity_neighbor_action_mean,ambiguity_neighbor_action_std_norm_max,ambiguity_neighbor_action_std_norm_mean,ambiguity_neighbor_action_std_norm_p95,ambiguity_neighbor_action_std_xyz_mean,collision,collision_audit_action_dot_nearest_ray_0.25s,collision_audit_action_dot_nearest_ray_0.5s,collision_audit_action_dot_nearest_ray_1s,collision_audit_category,collision_audit_diffusion_action_norm_0.25s,collision_audit_diffusion_action_norm_0.5s,collision_audit_diffusion_action_norm_1s,collision_audit_horizontal_speed_0.25s,collision_audit_horizontal_speed_0.5s,collision_audit_horizontal_speed_1s,collision_audit_minimum_ray_inferred_distance_m_0.25s,collision_audit_minimum_ray_inferred_distance_m_0.5s,collision_audit_minimum_ray_inferred_distance_m_1s,collision_audit_minimum_ray_normalized_0.25s,collision_audit_minimum_ray_normalized_0.5s,collision_audit_minimum_ray_normalized_1s,divergence_action_norm_at_divergence,divergence_divergence_time,divergence_nearest_train_distance_at_divergence,divergence_position_error,divergence_ray_min_at_divergence,error,family,final_goal_distance,fraction_norm_gt_0.80,fraction_norm_gt_0.90,fraction_norm_gt_0.95,fraction_norm_gt_0.99,ground_audit_category,ground_audit_final_1s_ood_fraction_above_train_p95,ground_audit_fraction_final_1s_action_z_negative,ground_audit_mean_final_1s_action_z,ground_audit_minimum_altitude,ground_audit_minimum_vertical_velocity,ground_contact,minimum_goal_distance,nonfinite,offline_cosine_similarity,offline_first_action_MAE,offline_first_action_MSE,ood_anchor_count,ood_fraction_above_train_p95,ood_fraction_above_train_p99,ood_max_nn_distance,ood_mean_nn_distance,outcome,scene_id,steps,success,task_id,time,timeout,timeout_audit_action_direction_sign_changes,timeout_audit_category,timeout_audit_final_goal_distance,timeout_audit_initial_goal_distance,timeout_audit_last_5s_goal_distance_slope,timeout_audit_minimum_goal_distance,timeout_audit_progress
0.3582631651279089,c4bcad31772d9b39c10f791c82590a1c7135e4e4071f33c8576e775704717676,35,0.02857142857142857,0.4330668326696289,"[0.2910870313644409,0.12516240775585175,0.04678881913423538]",0.2313665896654129,0.027977807642673824,0.13915903568267815,"[0.03574860841035843,0.029834723100066185,0.025093765929341316]",0,,,,,,,,,,,,,,,,,0.9862807989120483,1.5,1.4213974028435623,0.30457418143354137,1.0,,OPEN,0.29989408430885656,0.29916567342073896,0.27532777115613827,0.25029797377830754,0.10369487485101311,,,,,,,0,0.29989408430885656,0,0.7828802500435695,0.00827470701187849,0.00014025256677996367,35,0.6857142857142857,0.2857142857142857,2.0271138218285123,1.3194081765210321,SUCCESS,OPEN_01,839,True,OPEN_01_TASK_031,17.479166666666668,False,,,,,,,
0.80499163449699,8670a90b065cd01e6009ae308fa16e560fdf79521ebb60ce23353163878f55dc,16,0.1875,0.9668335867546968,"[0.6474077105522156,0.2494547963142395,0.11851620674133301]",0.30621588230133057,0.09922932035988197,0.3026621788740158,"[0.10160350799560547,0.09173663705587387,0.05048040300607681]",0,,,,,,,,,,,,,,,,,0.9945304989814758,1.0208333333333333,2.710011651094169,0.30772401547335865,1.0,,OPEN,0.29884936380919885,0.7100271002710027,0.45257452574525747,0.4146341463414634,0.3143631436314363,,,,,,,0,0.29884936380919885,0,0.7662840199180485,0.008767767809331417,0.0001627680321689695,16,0.9375,0.9375,3.5446624433487446,2.8182794006559497,SUCCESS,OPEN_01,369,True,OPEN_01_TASK_037,7.6875,False,,,,,,,
0.8652632638693802,0a77ec5a66578bb9c0b9410e3f190ff8f2630fadb4d5680e7f956b8b929a7f02,14,0.2857142857142857,0.9633213641904183,"[0.7038272023200989,0.14872728288173676,0.16781926155090332]",0.26918837428092957,0.09173661942726799,0.232050759345293,"[0.10513734072446823,0.11149919778108597,0.058341700583696365]",0,,,,,,,,,,,,,,,,,0.9925180673599243,1.0,4.240390152289197,0.31241561312758165,1.0,,OPEN,0.2976437409191562,0.8158730158730159,0.7111111111111111,0.5238095238095238,0.18095238095238095,,,,,,,0,0.2976437409191562,0,0.7492278965565474,0.008789892308413982,0.00015233868907671422,14,0.9285714285714286,0.9285714285714286,4.227154746872583,2.8625112324946183,SUCCESS,OPEN_02,315,True,OPEN_02_TASK_004,6.5625,False,,,,,,,
0.860363724414964,8bc58fe76514f2415b663db2ffd60960011608d268316886dd51e6f713639173,10,0.1,0.9764773941107794,"[0.7773507237434387,-0.11379523575305939,0.22722551226615906]",0.20920372009277344,0.058728573471307756,0.16556560769677153,"[0.06738074868917465,0.08788347989320755,0.10424091666936874]",0,,,,,,,,,,,,,,,,,0.9873538017272949,1.2708333333333333,1.6819479772930082,0.3061735499200626,1.0,,OPEN,0.29602029312185607,0.8198198198198198,0.7432432432432432,0.6756756756756757,0.12612612612612611,,,,,,,0,0.29602029312185607,0,0.7225953016553713,0.010679475963115692,0.00022544991225004196,10,0.7,0.2,2.381464351905034,1.3630866095032748,SUCCESS,OPEN_02,222,True,OPEN_02_TASK_008,4.625,False,,,,,,,
0.24936293211358135,3b0134b52812e11b3aef977382eaf21ed05dec662a24dab4b997649b4d3e8abb,40,0.075,0.34349179794791784,"[0.20011314749717712,0.0623302236199379,0.05272355675697327]",0.4549354016780853,0.041644424618425754,0.1861623339354991,"[0.04189443588256836,0.03980422019958496,0.017532875761389732]",0,,,,,,,,,,,,,,,,,0.9918938875198364,0.8333333333333334,3.9130995079617126,0.30076422829579214,1.0,,OPEN,0.4835937470007253,0.196875,0.17604166666666668,0.14583333333333334,0.059375,,,,,,,0,0.4190249483808591,0,0.7281269467632079,0.00873489212244749,0.00014788938278798014,40,0.975,0.975,3.9515761128377664,2.5984786662813333,TIMEOUT,OPEN_02,960,False,OPEN_02_TASK_015,20.0,True,110,near_goal_stall,0.4835937470007253,3.2795569803783207,0.006655636359739583,0.4190249483808591,2.8605320319974616
0.34067519720210837,3112bcf7ccb4bc42c57b397eb5ffe83c9d67e67d266901fe902bbdc53f9137b6,40,0.025,0.3422561459211102,"[0.2216557264328003,0.05299745872616768,0.05292755365371704]",0.2143159955739975,0.0252896292717198,0.15244184210896491,"[0.02821689285337925,0.036757685244083405,0.01632823422551155]",0,,,,,,,,,,,,,,,,,0.9812944531440735,1.0208333333333333,2.5667348726234627,0.3035788677744386,1.0,,OPEN,1.4110870513455336,0.23020833333333332,0.1625,0.14791666666666667,0.034375,,,,,,,0,0.39308566912707127,0,0.7342425991410542,0.007748338859528303,0.00012228063133079559,40,0.975,0.875,18.2767804936215,5.355159505364099,TIMEOUT,OPEN_02,960,False,OPEN_02_TASK_017,20.0,True,29,near_goal_stall,1.4110870513455336,3.352851426158553,0.1860781573019177,0.39308566912707127,2.959765757031482
0.25441088977180093,6dd357c5e5d36c05bc7393eabe2424d2ee466cf917e71675cc4d1dbcbce7ab30,40,0.025,0.3147749382314199,"[0.20606377720832825,0.058386385440826416,0.047413453459739685]",0.2115621119737625,0.020000241249682048,0.09874621927738174,"[0.024288011714816093,0.03820662945508957,0.01636195182800293]",0,,,,,,,,,,,,,,,,,0.9894607663154602,0.9583333333333334,3.7523008457530764,0.3090759377809807,1.0,,OPEN,0.39596224779725003,0.21458333333333332,0.18645833333333334,0.14583333333333334,0.05520833333333333,,,,,,,0,0.3613817573702749,0,0.7305353214803813,0.007697740104049444,0.00012306806456763297,40,0.475,0.425,4.076884692358202,1.57326937082449,TIMEOUT,OPEN_02,960,False,OPEN_02_TASK_018,20.0,True,126,near_goal_stall,0.39596224779725003,3.309186365550989,-0.02857869408271562,0.3613817573702749,2.9478046081807143
0.8749220641499216,3ec11125b8c01f58cacda3ecd43ea9358d55a372e8de84facfe91461b38ea6c3,12,0.0,0.986890954637805,"[0.7567970156669617,0.03912700340151787,0.23104135692119598]",0.1293623298406601,0.055654105090070516,0.1239263266324997,"[0.06046513095498085,0.10718826204538345,0.05270715430378914]",0,,,,,,,,,,,,,,,,,0.987224817276001,0.9583333333333334,2.828367540258171,0.311160612252786,1.0,,OPEN,0.2940293268541364,0.8181818181818182,0.7345454545454545,0.64,0.11636363636363636,,,,,,,0,0.2940293268541364,0,0.72806833369682,0.009065805934369564,0.00015911685477476567,12,1.0,0.9166666666666666,3.02196853832633,2.436469062600805,SUCCESS,OPEN_02,275,True,OPEN_02_TASK_019,5.729166666666667,False,,,,,,,
0.8730838173020042,29be2ddfbee0486ac904e5f4baf9accb4e49eabface6421929a7403128aa3325,8,0.0,0.9835592161735358,"[0.7092719078063965,-0.28842002153396606,-0.0036317454650998116]",0.1047225072979927,0.030951147084124386,0.08778762631118295,"[0.04869631677865982,0.09665033221244812,0.03698784485459328]",1,0.30921063946819877,0.29868653073859514,0.47967738583929237,obstacle_visible_but_unsafe_action,0.9976260811090469,0.9971659556031227,0.9828681039313475,0.7925898426985669,0.7858829919592898,0.7642642869501604,0.06495038980795395,0.06495038980795395,0.06495038980795395,0.02165012993598465,0.02165012993598465,0.02165012993598465,0.9767726063728333,1.0416666666666667,1.7613337595801675,0.30338631549601436,0.5008796392607598,,BLOCK,2.1903907950206083,0.8210526315789474,0.7842105263157895,0.7578947368421053,0.2578947368421053,,,,,,,0,2.1903907950206083,0,0.7914795617322251,0.009251216426491737,0.00018698522762861103,8,0.875,0.875,3.064858315409178,2.3006589660132835,COLLISION,BLOCK_00,190,False,BLOCK_00_TASK_003,3.9583333333333335,False,,,,,,,
0.9029414021588138,6bf51175e0fcdac8370c7dd68e405a95fec327b70358a03a9dde6c4a9254fe90,14,0.07142857142857142,0.989746214744461,"[0.735781729221344,-0.011200315319001675,-0.008347528986632824]",0.1971977949142456,0.039335135969200304,0.13005564399063585,"[0.0592668354511261,0.08011011779308319,0.04695042967796326]",0,,,,,,,,,,,,,,,,,0.9780677556991577,1.0208333333333333,1.9967712240434714,0.30560547018299605,0.3569323541381873,,BLOCK,0.29521299570180615,0.8526645768025078,0.8087774294670846,0.774294670846395,0.3605015673981191,,,,,,,0,0.29521299570180615,0,0.8034803070479647,0.00838568527251482,0.00014026631833985448,14,0.7142857142857143,0.14285714285714285,1.9967712240434714,1.225155464186983,SUCCESS,BLOCK_00,319,True,BLOCK_00_TASK_006,6.645833333333333,False,,,,,,,
